Yaw;Pitch;Roll;Latitude;Longitude;Altitude;Velocity Body X ;Velocity Body Y;Angular Rate Z;Temperature;pH;Pressure;Depth;Actual Conductivity;Resistivity;Salinity;ORP;Dissolved Oxygen Concentration;Time
10.439;2.782;1.901;-16.38874156;-72.19523272;1378.618;0.612617492;0.051301872;0.068157;17;9;1;2;389;2569;0;159;8;3968.333333
11.411;3.14;2.05;-16.38874004;-72.1952322;1378.632;0.581071116;0.052259134;0.045277;17;9;1;2;389;2569;0;159;8;3968.666667
12.131;3.232;2.056;-16.38873858;-72.19523182;1378.604;0.573147774;0.037330494;0.042257;17;9;1;2;389;2569;0;159;8;3969
12.773;2.934;1.736;-16.38873705;-72.19523145;1378.584;0.554186248;0.034424517;0.032208;17;9;1;2;389;2569;0;159;8;3969.333333
13.272;3.095;1.898;-16.38873573;-72.19523101;1378.54;0.526877605;0.048517671;0.030668;17;9;1;2;389;2569;0;159;8;3969.666667
13.732;3.084;2.152;-16.38873435;-72.1952305;1378.544;0.52611834;0.039396856;0.020721;17;9;1;2;389;2569;0;159;8;3970
14.015;2.906;2.02;-16.38873296;-72.19523008;1378.541;0.517505761;0.036689235;0.016854;17;9;1;2;389;2569;0;159;8;3970.333333
14.328;3.059;2.043;-16.38873166;-72.19522964;1378.546;0.499737483;0.047717411;0.017278;17;9;1;2;389;2569;0;159;8;3970.666667
14.578;3.168;2.064;-16.38873043;-72.19522921;1378.558;0.49079107;0.035313006;0.009897;17;9;1;2;389;2569;0;159;8;3971
14.774;3.1;1.742;-16.38872925;-72.19522876;1378.564;0.474609933;0.039380454;0.015681;17;9;1;2;389;2569;0;159;8;3971.333333
15.025;2.972;1.815;-16.38872796;-72.19522835;1378.567;0.472140678;0.051493145;0.010829;17;9;1;2;389;2569;0;159;8;3971.666667
15.093;2.959;2.274;-16.3887268;-72.19522784;1378.559;0.461742042;0.048978708;-0.001618;17;9;1;2;393;2548;0;159;8;3972
15.091;3.204;2.136;-16.38872563;-72.19522745;1378.527;0.448794282;0.03122345;-0.000332;17;9;1;2;393;2548;0;159;8;3972.333333
15.155;3.132;1.799;-16.38872449;-72.19522709;1378.52;0.449767358;0.03995615;0.00524;17;9;1;2;393;2548;0;159;8;3972.666667
15.156;2.888;1.966;-16.38872337;-72.19522664;1378.511;0.432772788;0.05265381;-0.005065;17;9;1;2;393;2548;0;159;8;3973
15.04;3.145;2.01;-16.38872235;-72.19522621;1378.513;0.41461424;0.037494862;-0.007557;17;9;1;2;393;2548;0;159;8;3973.333333
14.992;3.222;1.869;-16.3887213;-72.19522598;1378.516;0.412897495;0.034431546;0.003008;17;9;1;2;393;2548;0;159;8;3973.666667
15.016;2.989;2.095;-16.38872024;-72.19522558;1378.535;0.40309378;0.047063558;-0.005029;17;9;1;2;393;2548;0;159;8;3974
14.798;3.017;2.154;-16.38871929;-72.19522515;1378.544;0.389315101;0.026803599;-0.013917;17;9;1;2;393;2548;0;159;8;3974.333333
14.661;3.062;1.734;-16.38871821;-72.19522487;1378.555;0.39042421;0.029855125;-0.003578;17;9;1;2;393;2548;0;159;8;3974.666667
14.589;3.015;1.882;-16.38871718;-72.19522452;1378.551;0.382160756;0.046114951;-0.009769;17;9;1;2;393;2548;0;159;8;3975
14.427;3.013;2.329;-16.38871623;-72.19522412;1378.547;0.372230039;0.049150365;-0.004829;17;9;1;2;393;2548;0;159;8;3975.333333
14.441;3.114;2.047;-16.38871523;-72.19522379;1378.509;0.369748893;0.025290378;0.000049;17;9;1;2;393;2548;0;159;8;3975.666667
14.359;3.18;1.665;-16.38871429;-72.19522348;1378.493;0.364644582;0.027591364;-0.004997;17;9;1;2;393;2548;0;159;8;3976
14.388;3.224;1.778;-16.38871331;-72.19522311;1378.483;0.370810566;0.046420048;0.007164;17;9;1;2;393;2548;0;159;8;3976.333333
14.545;3.263;2.124;-16.38871232;-72.19522267;1378.484;0.384510785;0.055820444;0.007654;17;9;1;2;393;2548;0;159;8;3976.666667
14.797;3.183;2.357;-16.38871135;-72.19522227;1378.482;0.408102517;0.036224615;0.020462;17;9;1;2;393;2548;0;159;8;3977
15.225;2.99;1.986;-16.38871024;-72.19522191;1378.474;0.434528057;0.030157345;0.028349;17;9;1;2;393;2548;0;159;8;3977.333333
15.76;3.264;1.634;-16.38870903;-72.19522144;1378.468;0.457318694;0.046366965;0.036873;17;9;1;2;393;2548;0;159;8;3977.666667
16.606;3.54;1.947;-16.38870788;-72.19522091;1378.464;0.493051274;0.058833088;0.06283;17;9;1;2;393;2547;0;159;8;3978
17.659;3.244;2.172;-16.38870648;-72.1952203;1378.454;0.538734317;0.036721613;0.065568;17;9;1;2;393;2547;0;159;8;3978.333333
18.863;3.18;1.914;-16.38870505;-72.19521975;1378.496;0.567561386;0.032334187;0.081001;17;9;1;2;393;2547;0;159;8;3978.666667
20.515;3.418;1.915;-16.38870366;-72.19521921;1378.558;0.600793451;0.043317886;0.100454;17;9;1;2;393;2547;0;159;8;3979
22.305;3.499;2.024;-16.38870219;-72.19521848;1378.575;0.637431563;0.031651613;0.105251;17;9;1;2;393;2547;0;159;8;3979.333333
24.232;3.452;1.801;-16.38870048;-72.19521764;1378.548;0.677460026;0.024574556;0.127082;17;9;1;2;393;2547;0;159;8;3979.666667
26.452;3.222;1.891;-16.38869876;-72.1952167;1378.524;0.718919202;0.044900523;0.121916;17;9;1;2;393;2547;0;159;8;3980
28.503;3.198;2.06;-16.38869707;-72.19521542;1378.47;0.73983937;0.042657458;0.114088;17;9;1;2;393;2547;0;159;8;3980.333333
30.481;3.24;1.645;-16.38869531;-72.19521427;1378.44;0.746349438;0.025413988;0.118086;17;9;1;2;393;2547;0;159;8;3980.666667
32.284;2.931;1.526;-16.38869357;-72.19521295;1378.341;0.755937365;0.053963008;0.101423;17;9;1;2;393;2547;0;159;8;3981
33.94;2.705;2.05;-16.38869212;-72.19521157;1378.313;0.72718074;0.072963919;0.090959;17;9;1;2;393;2547;0;159;8;3981.333333
35.327;2.906;2.125;-16.38869048;-72.19521037;1378.309;0.701007965;0.041889984;0.070735;17;9;1;2;393;2547;0;159;8;3981.666667
36.345;3.118;1.756;-16.38868901;-72.19520939;1378.323;0.674122422;0.025969058;0.050464;17;9;1;2;393;2547;0;159;8;3982
37.154;3.153;1.789;-16.38868764;-72.19520832;1378.351;0.649182821;0.034318632;0.043571;17;9;1;2;393;2547;0;159;8;3982.333333
37.768;3.102;1.889;-16.38868632;-72.19520707;1378.369;0.636683662;0.038697767;0.027981;17;9;1;2;393;2547;0;159;8;3982.666667
38.192;3.046;2.037;-16.38868504;-72.19520613;1378.391;0.610380119;0.028113144;0.027854;17;9;1;2;393;2547;0;159;8;3983
38.688;2.988;2.192;-16.38868387;-72.19520511;1378.406;0.594488487;0.027980873;0.024724;17;9;1;2;393;2547;0;159;8;3983.333333
38.942;2.918;1.956;-16.38868255;-72.19520391;1378.43;0.590560052;0.019799247;0.007749;17;9;1;2;393;2547;0;159;8;3983.666667
39.113;3.136;1.687;-16.38868139;-72.1952029;1378.44;0.572969305;0.024878962;0.011072;17;9;1;2;393;2545;0;159;8;3984
39.302;3.149;1.788;-16.38868019;-72.19520186;1378.452;0.56782585;0.021783917;0.009568;17;9;1;2;393;2545;0;159;8;3984.333333
39.479;2.938;2.044;-16.38867902;-72.19520073;1378.463;0.563388546;0.028927699;0.01092;17;9;1;2;393;2545;0;159;8;3984.666667
39.578;2.986;2.105;-16.38867785;-72.19519975;1378.452;0.538029006;0.017896618;0.000509;17;9;1;2;393;2545;0;159;8;3985
39.565;3.192;2.103;-16.38867678;-72.19519888;1378.469;0.506948465;0.0165618;0.0014;17;9;1;2;393;2545;0;159;8;3985.333333
39.642;2.935;2.012;-16.38867572;-72.19519803;1378.483;0.488077585;0.018276472;0.005403;17;9;1;2;393;2545;0;159;8;3985.666667
39.63;2.686;1.798;-16.38867477;-72.19519719;1378.492;0.459369686;0.009789518;-0.006631;17;9;1;2;393;2545;0;159;8;3986
39.527;2.918;1.717;-16.38867384;-72.19519644;1378.505;0.432773615;0.010783208;-0.003929;17;9;1;2;393;2545;0;159;8;3986.333333
39.554;3.148;1.989;-16.38867294;-72.19519562;1378.519;0.42047705;0.014080436;0.000544;17;9;1;2;393;2545;0;159;8;3986.666667
39.501;3.113;2.126;-16.38867209;-72.19519479;1378.51;0.413462418;0.013779054;-0.00608;17;9;1;2;393;2545;0;159;8;3987
39.368;2.966;2.006;-16.38867123;-72.19519404;1378.512;0.401116414;0.0079581;-0.006989;17;9;1;2;393;2545;0;159;8;3987.333333
39.244;3.025;1.904;-16.38867037;-72.19519342;1378.515;0.375794661;0.003567022;-0.005309;17;9;1;2;393;2545;0;159;8;3987.666667
39.107;2.969;1.793;-16.38866962;-72.19519276;1378.505;0.363179944;0.004446987;-0.013883;17;9;1;2;393;2545;0;159;8;3988
38.88;2.85;1.799;-16.38866884;-72.19519209;1378.48;0.343659046;0.011296239;-0.01197;17;9;1;2;393;2545;0;159;8;3988.333333
38.741;2.969;2.069;-16.38866817;-72.19519146;1378.494;0.32042126;0.017743288;-0.008771;17;9;1;2;393;2545;0;159;8;3988.666667
38.592;3.097;2.187;-16.38866753;-72.19519093;1378.479;0.305269027;0.011483108;-0.01256;17;9;1;2;393;2545;0;159;8;3989
38.417;2.936;1.907;-16.38866695;-72.19519043;1378.488;0.293450087;0.007849688;-0.010018;17;9;1;2;393;2545;0;159;8;3989.333333
38.068;2.818;1.675;-16.38866633;-72.19518988;1378.511;0.265722137;0.009661956;-0.022646;17;9;1;2;393;2545;0;159;8;3989.666667
37.747;3.026;1.73;-16.38866577;-72.19518946;1378.533;0.247720346;0.01244002;-0.016727;17;9;1;2;393;2545;0;158;8;3990
37.46;2.986;1.947;-16.38866528;-72.19518899;1378.507;0.241736456;0.019284902;-0.018555;17;9;1;2;393;2545;0;158;8;3990.333333
37.045;2.905;2.21;-16.38866479;-72.19518847;1378.497;0.223979533;0.02532569;-0.028294;17;9;1;2;393;2545;0;158;8;3990.666667
36.584;3.005;2.039;-16.38866428;-72.19518808;1378.485;0.201846939;0.004910332;-0.026136;17;9;1;2;393;2545;0;158;8;3991
36.078;3.083;1.617;-16.38866392;-72.1951878;1378.499;0.178848913;0.007720306;-0.031403;17;9;1;2;393;2545;0;158;8;3991.333333
35.551;2.849;1.742;-16.38866359;-72.19518746;1378.505;0.161324455;0.036196487;-0.030625;17;9;1;2;393;2545;0;158;8;3991.666667
34.972;2.66;2.165;-16.38866332;-72.19518716;1378.513;0.131297723;0.028882982;-0.038601;17;9;1;2;393;2545;0;158;8;3992
34.249;2.972;2.085;-16.38866298;-72.19518696;1378.521;0.108768345;0.0058424;-0.042913;17;9;1;2;393;2545;0;158;8;3992.333333
33.46;3.097;1.714;-16.38866275;-72.19518681;1378.536;0.096050602;0.007596854;-0.044225;17;9;1;2;393;2545;0;158;8;3992.666667
32.637;3.08;1.722;-16.38866243;-72.19518647;1378.529;0.080400516;0.027222941;-0.047808;17;9;1;2;393;2545;0;158;8;3993
31.793;3.042;1.957;-16.3886624;-72.19518636;1378.533;0.057277533;0.025648229;-0.04788;17;9;1;2;393;2545;0;158;8;3993.333333
30.938;2.754;2.041;-16.38866224;-72.19518622;1378.518;0.041567331;0.013380652;-0.05329;17;9;1;2;393;2545;0;158;8;3993.666667
30.022;2.878;1.912;-16.38866217;-72.19518618;1378.521;0.012055009;0.014758156;-0.053677;17;9;1;2;393;2545;0;158;8;3994
29.052;3.153;1.812;-16.38866221;-72.19518626;1378.52;-0.012631738;0.017231557;-0.06115;17;9;1;2;393;2545;0;158;8;3994.333333
28.068;3.111;1.819;-16.38866229;-72.19518621;1378.529;-0.033841012;0.020154002;-0.056364;17;9;1;2;393;2545;0;158;8;3994.666667
27.091;3.046;1.918;-16.38866236;-72.19518622;1378.537;-0.04970074;0.021710946;-0.060312;17;9;1;2;393;2545;0;158;8;3995
26.05;3.117;1.993;-16.38866258;-72.1951863;1378.551;-0.065454815;0.015799118;-0.060142;17;9;1;2;393;2545;0;158;8;3995.333333
25.029;3.15;1.951;-16.38866275;-72.19518634;1378.579;-0.062916238;0.012261994;-0.052602;17;9;1;2;393;2545;0;158;8;3995.666667
24.242;2.988;1.852;-16.38866292;-72.19518636;1378.588;-0.055941214;0.017177998;-0.042401;17;9;1;2;393;2545;0;158;8;3996
23.462;3.104;1.929;-16.38866309;-72.19518623;1378.577;-0.059116913;0.029289606;-0.048126;17;9;1;2;393;2545;0;158;8;3996.333333
22.671;3.414;2.141;-16.38866333;-72.19518622;1378.588;-0.050971961;0.037564473;-0.040999;17;9;1;2;393;2545;0;158;8;3996.666667
22.046;3.028;2.094;-16.38866345;-72.19518614;1378.573;-0.040483437;0.029812638;-0.03333;17;9;1;2;393;2545;0;158;8;3997
21.36;2.833;1.763;-16.38866352;-72.19518609;1378.573;-0.046661789;0.018737771;-0.043936;17;9;1;2;393;2545;0;158;8;3997.333333
20.727;3.249;1.708;-16.3886636;-72.19518605;1378.568;-0.041117575;0.040620699;-0.028861;17;9;1;2;393;2545;0;158;8;3997.666667
20.273;3.334;2.091;-16.3886638;-72.19518605;1378.588;-0.036708551;0.046863527;-0.026591;17;9;1;2;393;2545;0;158;8;3998
19.716;2.952;2.275;-16.38866387;-72.19518587;1378.568;-0.030079613;0.03243932;-0.035667;17;9;1;2;393;2545;0;158;8;3998.333333
19.134;2.862;1.915;-16.38866397;-72.19518581;1378.583;-0.037318307;0.026914353;-0.030097;17;9;1;2;393;2545;0;158;8;3998.666667
18.7;3.329;1.66;-16.38866416;-72.19518586;1378.604;-0.042982772;0.039149578;-0.022717;17;9;1;2;393;2545;0;158;8;3999
18.228;3.275;1.942;-16.38866423;-72.19518578;1378.606;-0.021851614;0.045398907;-0.030444;17;9;1;2;393;2545;0;158;8;3999.333333
17.767;2.645;2.189;-16.38866425;-72.19518551;1378.563;-0.015099867;0.046153106;-0.018786;17;9;1;2;393;2545;0;158;8;3999.666667
17.386;2.882;2.049;-16.38866437;-72.19518538;1378.561;-0.029408627;0.036413175;-0.030016;17;9;1;2;393;2545;0;158;8;4000
16.883;3.48;1.838;-16.38866447;-72.19518534;1378.554;-0.018509536;0.04772937;-0.02681;17;9;1;2;393;2545;0;158;8;4000.333333
16.481;3.193;1.915;-16.38866448;-72.19518524;1378.548;-0.001570664;0.049024295;-0.022699;17;9;1;2;393;2545;0;158;8;4000.666667
16.031;2.694;2.027;-16.38866449;-72.1951851;1378.564;-0.007514233;0.044878006;-0.027901;17;9;1;2;393;2545;0;158;8;4001
15.573;3.133;2.021;-16.38866449;-72.19518493;1378.568;-0.013202131;0.048241659;-0.026253;17;9;1;2;393;2545;0;158;8;4001.333333
15.15;3.399;1.935;-16.38866474;-72.19518492;1378.592;-0.005260171;0.038997877;-0.022009;17;9;1;2;393;2545;0;158;8;4001.666667
14.759;2.777;1.846;-16.38866475;-72.19518481;1378.595;0.006385077;0.044156224;-0.022441;17;9;1;2;393;2545;0;158;8;4002
14.306;2.754;1.968;-16.38866483;-72.19518467;1378.602;-0.012453666;0.054364444;-0.027075;17;9;1;2;393;2545;0;158;8;4002.333333
13.941;3.467;2.164;-16.3886649;-72.19518448;1378.608;-0.007596518;0.05086233;-0.020529;17;9;1;2;393;2545;0;158;8;4002.666667
13.523;3.291;1.994;-16.388665;-72.19518438;1378.586;0.006436483;0.038863865;-0.026738;17;9;1;2;393;2545;0;158;8;4003
13.05;2.703;1.708;-16.38866484;-72.19518418;1378.568;0.006965592;0.04054346;-0.028579;17;9;1;2;393;2545;0;158;8;4003.333333
12.59;3.063;1.858;-16.38866486;-72.19518407;1378.571;-0.00359952;0.061156571;-0.025695;17;9;1;2;393;2545;0;158;8;4003.666667
12.229;3.339;2.354;-16.388665;-72.19518376;1378.569;0.008802546;0.068792662;-0.020912;17;9;1;2;393;2545;0;158;8;4004
11.764;2.838;2.174;-16.38866493;-72.19518354;1378.568;0.025036639;0.040676953;-0.031802;17;9;1;2;393;2545;0;158;8;4004.333333
11.2;2.743;1.663;-16.38866487;-72.19518344;1378.587;0.01321162;0.045117936;-0.027783;17;9;1;2;393;2545;0;158;8;4004.666667
10.774;3.414;1.695;-16.38866485;-72.19518329;1378.587;0.013399633;0.071686528;-0.025264;17;9;1;2;393;2545;0;158;8;4005
10.35;3.352;2.221;-16.38866492;-72.19518292;1378.596;0.025392771;0.071208094;-0.021444;17;9;1;2;393;2545;0;158;8;4005.333333
9.929;2.81;2.177;-16.38866476;-72.19518276;1378.6;0.025206352;0.044134371;-0.025799;17;9;1;2;393;2545;0;158;8;4005.666667
9.453;2.918;1.872;-16.38866475;-72.19518262;1378.6;0.013308809;0.062404408;-0.0285;17;9;1;2;393;2545;0;158;8;4006
8.983;3.375;1.996;-16.38866478;-72.19518237;1378.585;0.019115831;0.077435678;-0.02618;17;9;1;2;393;2545;0;158;8;4006.333333
8.568;2.98;2.121;-16.38866474;-72.19518216;1378.596;0.040938452;0.060844575;-0.020777;17;9;1;2;393;2545;0;158;8;4006.666667
8.202;2.694;1.836;-16.38866458;-72.19518203;1378.597;0.03152016;0.053815937;-0.023248;17;9;1;2;393;2545;0;158;8;4007
7.8;3.276;1.836;-16.38866453;-72.19518183;1378.598;0.034966339;0.067506087;-0.02074;17;9;1;2;393;2545;0;158;8;4007.333333
7.66;3.397;2.19;-16.38866438;-72.19518154;1378.614;0.06689989;0.07631032;-0.002949;17;9;1;2;393;2545;0;158;8;4007.666667
7.584;2.947;2.271;-16.38866414;-72.19518136;1378.622;0.085519098;0.070971312;-0.003064;17;9;1;2;393;2544;0;158;8;4008
7.564;3.161;2.006;-16.38866393;-72.19518105;1378.625;0.089452376;0.05467585;0.000623;17;9;1;2;393;2544;0;158;8;4008.333333
7.768;3.619;1.631;-16.38866369;-72.19518085;1378.638;0.124274039;0.064258949;0.023109;17;9;1;2;393;2544;0;158;8;4008.666667
8.301;3.263;1.877;-16.38866337;-72.19518045;1378.589;0.17124107;0.09745603;0.037249;17;9;1;2;393;2544;0;158;8;4009
8.94;2.869;2.431;-16.38866284;-72.19518008;1378.558;0.20990664;0.08035144;0.041221;17;9;1;2;393;2544;0;158;8;4009.333333
9.821;3.284;2.179;-16.38866238;-72.1951797;1378.53;0.248041512;0.063710867;0.061586;17;9;1;2;393;2544;0;158;8;4009.666667
10.962;3.632;1.65;-16.38866163;-72.19517945;1378.553;0.313870905;0.072299774;0.067711;17;9;1;2;393;2544;0;158;8;4010
12.248;3.455;1.992;-16.38866077;-72.19517892;1378.53;0.37802182;0.092660669;0.081236;17;9;1;2;393;2544;0;158;8;4010.333333
13.737;3.197;2.339;-16.38865972;-72.1951783;1378.54;0.438163512;0.079459571;0.092965;17;9;1;2;393;2544;0;158;8;4010.666667
15.445;3.409;1.981;-16.38865856;-72.19517778;1378.546;0.498217112;0.060358195;0.104037;17;9;1;2;393;2544;0;158;8;4011
17.291;3.449;1.792;-16.38865716;-72.19517713;1378.542;0.563079515;0.064966144;0.10284;17;9;1;2;393;2544;0;158;8;4011.333333
19.009;3.265;1.877;-16.38865571;-72.19517634;1378.505;0.619079929;0.072450583;0.103897;17;9;1;2;393;2544;0;158;8;4011.666667
20.93;3.258;2.017;-16.38865413;-72.19517552;1378.5;0.663786841;0.063336487;0.110542;17;9;1;2;393;2544;0;158;8;4012
22.811;3.376;2.213;-16.38865247;-72.19517473;1378.588;0.703385303;0.045139835;0.111039;17;9;1;2;393;2544;0;158;8;4012.333333
24.661;3.444;1.969;-16.38865075;-72.19517385;1378.635;0.73890426;0.025298742;0.106145;17;9;1;2;393;2544;0;158;8;4012.666667
26.396;3.343;1.468;-16.38864881;-72.19517285;1378.641;0.775656401;0.024367044;0.097668;17;9;1;2;393;2544;0;158;8;4013
28.071;2.953;1.724;-16.38864695;-72.19517169;1378.614;0.784181684;0.040189149;0.093843;17;9;1;2;393;2544;0;158;8;4013.333333
29.551;2.771;2.206;-16.38864523;-72.19517039;1378.536;0.759599351;0.0386615;0.080147;17;9;1;2;393;2544;0;158;8;4013.666667
30.777;2.967;2.069;-16.38864356;-72.19516922;1378.517;0.734809111;0.023737892;0.064861;17;9;1;2;393;2544;0;158;8;4014
31.78;2.97;1.784;-16.38864199;-72.19516804;1378.432;0.710199391;0.035810709;0.050689;17;9;1;2;393;2544;0;158;8;4014.333333
32.531;2.853;1.826;-16.3886405;-72.19516692;1378.386;0.68305308;0.049957788;0.039453;17;9;1;2;393;2544;0;158;8;4014.666667
33.181;3.077;1.963;-16.3886391;-72.19516586;1378.328;0.655529836;0.041477616;0.035631;17;9;1;2;393;2544;0;158;8;4015
33.675;3.188;1.969;-16.3886378;-72.19516487;1378.33;0.632757417;0.027155821;0.023788;17;9;1;2;393;2544;0;158;8;4015.333333
34.027;3.033;1.876;-16.38863631;-72.19516389;1378.335;0.62116985;0.029936918;0.017654;17;9;1;2;393;2544;0;158;8;4015.666667
34.3;2.992;2.067;-16.38863496;-72.19516288;1378.356;0.601321048;0.041862695;0.016791;17;9;1;2;393;2544;0;158;8;4016
34.613;3.071;2.282;-16.38863376;-72.19516182;1378.356;0.588855879;0.038892006;0.018228;17;9;1;2;393;2544;0;158;8;4016.333333
34.803;2.977;1.897;-16.38863248;-72.19516087;1378.378;0.577538899;0.015578113;0.004797;17;9;1;2;393;2544;0;158;8;4016.666667
34.862;2.964;1.558;-16.38863119;-72.19515996;1378.397;0.565192601;0.03587225;0.004814;17;9;1;2;393;2544;0;158;8;4017
34.999;3.121;2.047;-16.38863003;-72.19515899;1378.406;0.542349125;0.050482399;0.008583;17;9;1;2;393;2544;0;158;8;4017.333333
35.134;3.254;2.318;-16.38862899;-72.19515801;1378.385;0.522773262;0.02398817;0.006263;17;9;1;2;393;2544;0;158;8;4017.666667
35.189;3.037;1.766;-16.3886278;-72.19515722;1378.391;0.51460718;0.012163094;0.001306;17;9;1;2;393;2544;0;158;8;4018
35.169;2.878;1.848;-16.38862672;-72.1951564;1378.381;0.497317003;0.046369078;-0.002766;17;9;1;2;393;2544;0;158;8;4018.333333
35.107;3.015;2.332;-16.38862579;-72.1951554;1378.385;0.486478647;0.047141328;-0.003784;17;9;1;2;393;2544;0;158;8;4018.666667
34.98;3.243;1.975;-16.38862467;-72.19515464;1378.385;0.481837953;0.012527988;-0.013406;17;9;1;2;393;2544;0;158;8;4019
34.709;3.249;1.728;-16.38862364;-72.19515391;1378.391;0.481114444;0.026127011;-0.014357;17;9;1;2;393;2544;0;158;8;4019.333333
34.454;3.055;2.053;-16.3886226;-72.19515296;1378.41;0.486012298;0.0429408;-0.014542;17;9;1;2;393;2544;0;158;8;4019.666667
34.152;3.181;2.008;-16.38862158;-72.19515217;1378.43;0.487752711;0.021337208;-0.023929;17;9;1;2;393;2544;0;158;8;4020
33.619;3.316;1.939;-16.38862042;-72.19515146;1378.433;0.501711109;0.010509559;-0.036787;17;9;1;2;393;2544;0;158;8;4020.333333
32.953;3.272;2.218;-16.38861918;-72.19515057;1378.438;0.529598407;0.025456449;-0.03845;17;9;1;2;393;2544;0;158;8;4020.666667
32.292;3.211;2.15;-16.388618;-72.19514971;1378.434;0.548629627;0.020458665;-0.039695;17;9;1;2;393;2544;0;158;8;4021
31.507;3.351;1.934;-16.38861676;-72.19514893;1378.445;0.563387297;0.008329683;-0.051731;17;9;1;2;393;2544;0;158;8;4021.333333
30.481;3.481;1.972;-16.38861541;-72.19514801;1378.402;0.596484525;0.012737935;-0.065188;17;9;1;2;393;2544;0;158;8;4021.666667
29.355;3.393;2.048;-16.38861396;-72.19514709;1378.388;0.637467309;0.026439282;-0.064061;17;9;1;2;393;2544;0;158;8;4022
28.225;3.234;2.283;-16.38861237;-72.19514609;1378.385;0.682428169;0.019118293;-0.065919;17;9;1;2;393;2544;0;158;8;4022.333333
26.959;3.267;2.137;-16.38861071;-72.1951451;1378.389;0.721598367;0.00506794;-0.079946;17;9;1;2;393;2544;0;158;8;4022.666667
25.465;3.651;1.814;-16.38860891;-72.1951443;1378.402;0.755492776;0.002007499;-0.091339;17;9;1;2;393;2544;0;158;8;4023
23.961;3.826;2.024;-16.38860701;-72.19514338;1378.422;0.807412892;0.011813149;-0.084582;17;9;1;2;393;2544;0;158;8;4023.333333
22.485;3.42;2.269;-16.3886049;-72.19514237;1378.424;0.860247838;0.009549796;-0.08634;17;9;1;2;393;2544;0;158;8;4023.666667
20.94;3.241;2.364;-16.38860268;-72.19514138;1378.428;0.894466284;0.008691161;-0.08907;17;9;1;2;393;2544;0;158;8;4024
19.4;3.48;2.313;-16.38860036;-72.19514045;1378.414;0.929091874;0.004393742;-0.093735;17;9;1;2;393;2544;0;158;8;4024.333333
17.755;3.525;1.94;-16.38859794;-72.1951396;1378.403;0.967820362;0.012137757;-0.090096;17;9;1;2;393;2544;0;158;8;4024.666667
16.324;3.313;2.021;-16.38859524;-72.19513868;1378.399;1.000328427;0.026664557;-0.074875;17;9;1;2;393;2544;0;158;8;4025
15.004;3.44;2.371;-16.38859271;-72.19513785;1378.398;1.013012586;0.019320239;-0.076171;17;9;1;2;393;2544;0;158;8;4025.333333
13.71;3.331;2.168;-16.38859;-72.19513712;1378.403;1.043163512;0.005935139;-0.074611;17;9;1;2;393;2544;0;158;8;4025.666667
12.533;3.223;1.911;-16.38858714;-72.19513644;1378.423;1.062859228;0.014107087;-0.063579;17;9;1;2;393;2544;0;158;8;4026
11.553;3.441;2.133;-16.38858437;-72.19513578;1378.446;1.07324628;0.033102255;-0.052992;17;9;1;2;393;2544;0;158;8;4026.333333
10.684;3.401;2.37;-16.38858152;-72.19513504;1378.474;1.09169193;0.025799929;-0.047885;17;9;1;2;393;2544;0;158;8;4026.666667
9.888;3.33;2.148;-16.38857858;-72.1951345;1378.48;1.09976482;0.010254971;-0.045503;17;9;1;2;393;2544;0;158;8;4027
9.202;3.334;1.948;-16.38857567;-72.19513393;1378.494;1.111206531;0.022058108;-0.032725;17;9;1;2;393;2544;0;158;8;4027.333333
8.713;3.166;1.996;-16.38857267;-72.19513334;1378.456;1.124358634;0.04322157;-0.023624;17;9;1;2;393;2544;0;158;8;4027.666667
8.374;3.31;2.187;-16.38856975;-72.19513267;1378.461;1.125763636;0.031489836;-0.017644;17;9;1;2;393;2544;0;158;8;4028
8.197;3.397;1.92;-16.38856671;-72.19513221;1378.435;1.142724093;0.018782014;-0.005677;17;9;1;2;393;2544;0;158;8;4028.333333
8.113;3.253;1.808;-16.38856362;-72.1951317;1378.46;1.149854543;0.032723452;-0.005585;17;9;1;2;393;2544;0;158;8;4028.666667
8.09;3.314;2.153;-16.38856062;-72.19513116;1378.465;1.147065739;0.037433617;0.001117;17;9;1;2;393;2544;0;158;8;4029
8.18;3.227;2.233;-16.38855757;-72.19513063;1378.484;1.164416727;0.036126461;0.011082;17;9;1;2;393;2544;0;158;8;4029.333333
8.349;3.158;2.209;-16.38855435;-72.19513006;1378.52;1.17159719;0.037526104;0.006741;17;9;1;2;393;2544;0;158;8;4029.666667
8.586;3.427;2.03;-16.38855132;-72.19512942;1378.547;1.171964694;0.033386756;0.023073;17;9;1;2;393;2544;0;158;8;4030
9.047;3.322;1.539;-16.38854806;-72.19512894;1378.542;1.193009292;0.027067771;0.0314;17;9;1;2;393;2544;0;158;8;4030.333333
9.586;3.184;1.769;-16.38854475;-72.19512827;1378.548;1.201469296;0.046145079;0.03556;17;9;1;2;393;2544;0;158;8;4030.666667
10.304;3.308;2.208;-16.38854159;-72.19512737;1378.522;1.21043462;0.046136137;0.049319;17;9;1;2;393;2544;0;158;8;4031
11.084;3.277;1.884;-16.38853844;-72.19512673;1378.526;1.220294644;0.022072675;0.046602;17;9;1;2;393;2544;0;158;8;4031.333333
11.85;3.181;1.689;-16.38853509;-72.19512607;1378.53;1.227352426;0.032093398;0.043817;17;9;1;2;393;2544;0;158;8;4031.666667
